interval_start_h,interval_end_h,f,exchange_reaction,bound_value,flux_at_optimum,is_binding
40,42,5.0,EX_cpd01311_e0,7.446769734882817e-06,-0.0,False
40,42,5.0,EX_cpd00111_e0,0.00014439693144435234,-0.00014439693144435234,True
40,42,10.0,EX_cpd01311_e0,1.4893539469765634e-05,-0.0,False
40,42,10.0,EX_cpd00111_e0,0.0002887938628887047,-0.0002887938628887047,True
42,44,0.1,EX_cpd00169_e0,4.189789180735937e-07,-4.189789180735937e-07,True
42,44,0.1,EX_cpd00477_e0,1.1664439967532452e-07,-1.1664439967532452e-07,True
42,44,0.5,EX_cpd00169_e0,2.094894590367968e-06,-2.094894590367968e-06,True
42,44,0.5,EX_cpd00477_e0,5.832219983766227e-07,-5.832219983766227e-07,True
42,44,1.0,EX_cpd00169_e0,4.189789180735936e-06,-4.189789180735936e-06,True
42,44,1.0,EX_cpd00477_e0,1.1664439967532453e-06,-1.1664439967532453e-06,True
42,44,2.0,EX_cpd00169_e0,8.379578361471873e-06,-8.379578361471873e-06,True
42,44,2.0,EX_cpd00477_e0,2.3328879935064907e-06,-2.3328879935064907e-06,True
42,44,5.0,EX_cpd00169_e0,2.0948945903679683e-05,-2.0948945903679683e-05,True
42,44,5.0,EX_cpd00477_e0,5.832219983766226e-06,-5.832219983766226e-06,True
42,44,10.0,EX_cpd00169_e0,4.189789180735937e-05,-4.189789180735937e-05,True
42,44,10.0,EX_cpd00477_e0,1.1664439967532452e-05,-1.1664439967532452e-05,True
44,46,0.1,EX_cpd02711_e0,1.7207421837317949e-06,-1.7207421837317949e-06,True
44,46,0.1,EX_cpd00024_e0,6.390377416872795e-07,-6.390377416872795e-07,True
44,46,0.1,EX_cpd00018_e0,7.265118849134379e-07,-7.265118849134379e-07,True
44,46,0.1,EX_cpd01311_e0,1.643959073353177e-06,0.0,False
44,46,0.1,EX_cpd00023_e0,6.265808685353116e-05,-6.265808685353116e-05,True
44,46,0.1,EX_cpd00111_e0,2.6762633646606194e-06,-2.6762633646606194e-06,True
44,46,0.1,EX_cpd00477_e0,9.707874932673889e-08,-9.707874932673889e-08,True
44,46,0.1,EX_cpd00091_e0,4.317491233855795e-09,-4.317491233855795e-09,True
44,46,0.5,EX_cpd02711_e0,8.603710918658974e-06,-8.603710918658974e-06,True
44,46,0.5,EX_cpd00024_e0,3.1951887084363973e-06,-3.1951887084363973e-06,True
44,46,0.5,EX_cpd00018_e0,3.632559424567189e-06,-3.632559424567189e-06,True
44,46,0.5,EX_cpd01311_e0,8.219795366765885e-06,0.0,False
44,46,0.5,EX_cpd00023_e0,0.0003132904342676558,-0.0003132904342676558,True
44,46,0.5,EX_cpd00111_e0,1.3381316823303096e-05,-1.3381316823303096e-05,True
44,46,0.5,EX_cpd00477_e0,4.853937466336944e-07,-4.853937466336944e-07,True
44,46,0.5,EX_cpd00091_e0,2.1587456169278975e-08,-2.1587456169278975e-08,True
44,46,1.0,EX_cpd02711_e0,1.720742183731795e-05,-1.720742183731795e-05,True
44,46,1.0,EX_cpd00024_e0,6.390377416872795e-06,-6.390377416872795e-06,True
44,46,1.0,EX_cpd00018_e0,7.265118849134378e-06,-7.265118849134378e-06,True
44,46,1.0,EX_cpd01311_e0,1.643959073353177e-05,-0.0,False
44,46,1.0,EX_cpd00023_e0,0.0006265808685353116,-0.0006265808685353116,True
44,46,1.0,EX_cpd00111_e0,2.6762633646606192e-05,-2.6762633646606192e-05,True
44,46,1.0,EX_cpd00477_e0,9.707874932673888e-07,-9.707874932673888e-07,True
44,46,1.0,EX_cpd00091_e0,4.317491233855795e-08,-4.317491233855795e-08,True
44,46,2.0,EX_cpd02711_e0,3.44148436746359e-05,-3.44148436746359e-05,True
44,46,2.0,EX_cpd00024_e0,1.278075483374559e-05,-1.278075483374559e-05,True
44,46,2.0,EX_cpd00018_e0,1.4530237698268755e-05,-1.4530237698268755e-05,True
44,46,2.0,EX_cpd01311_e0,3.287918146706354e-05,-0.0,False
44,46,2.0,EX_cpd00023_e0,0.001253161737070623,-0.001253161737070623,True
44,46,2.0,EX_cpd00111_e0,5.3525267293212385e-05,-5.3525267293212385e-05,True
44,46,2.0,EX_cpd00477_e0,1.9415749865347775e-06,-1.9415749865347775e-06,True
44,46,2.0,EX_cpd00091_e0,8.63498246771159e-08,-8.63498246771159e-08,True
44,46,5.0,EX_cpd02711_e0,8.603710918658973e-05,-8.603710918658973e-05,True
44,46,5.0,EX_cpd00024_e0,3.1951887084363966e-05,-3.1951887084363966e-05,True
44,46,5.0,EX_cpd00018_e0,3.63255942456719e-05,-3.63255942456719e-05,True
44,46,5.0,EX_cpd01311_e0,8.219795366765884e-05,-0.0,False
44,46,5.0,EX_cpd00023_e0,0.003132904342676558,-0.003132904342676558,True
44,46,5.0,EX_cpd00111_e0,0.00013381316823303095,-0.00013381316823303095,True
44,46,5.0,EX_cpd00477_e0,4.853937466336944e-06,-4.853937466336944e-06,True
44,46,5.0,EX_cpd00091_e0,2.1587456169278977e-07,-2.1587456169278977e-07,True
44,46,10.0,EX_cpd02711_e0,0.00017207421837317946,-0.00017207421837317946,True
44,46,10.0,EX_cpd00024_e0,6.390377416872793e-05,-6.390377416872793e-05,True
44,46,10.0,EX_cpd00018_e0,7.26511884913438e-05,-7.26511884913438e-05,True
44,46,10.0,EX_cpd01311_e0,0.00016439590733531768,-0.0,False
44,46,10.0,EX_cpd00023_e0,0.006265808685353116,-0.006265808685353116,True
44,46,10.0,EX_cpd00111_e0,0.0002676263364660619,-0.0002676263364660619,True
44,46,10.0,EX_cpd00477_e0,9.707874932673888e-06,-9.707874932673888e-06,True
44,46,10.0,EX_cpd00091_e0,4.3174912338557954e-07,-4.3174912338557954e-07,True
