Class	Sub-class	Name	Role	Reaction	DRAM	Prokka	RASTtk	Intersection	2+ Annotations	Priority List	Majority Rule	Union	Bayesian Pangenome Core
DNA Metabolism	DNA repair	DNA_Repair_Base_Excision	DNA ligase (EC 6.5.1.2)	rxn13783	0	0	0	0	0	1	1	1	0
DNA Metabolism	DNA repair	DNA_repair,_bacterial	Single-stranded DNA-binding protein	rxn13783	0	0	0	0	0	1	1	1	0
DNA Metabolism	DNA repair	DNA_repair,_bacterial_RecFOR_pathway	Single-stranded DNA-binding protein	rxn13783	0	0	0	0	0	1	1	1	0
DNA Metabolism	DNA repair	DNA_repair,_bacterial_UvrD_and_related_helicases	ATP-dependent DNA helicase UvrD/PcrA	rxn13783	0	0	0	0	0	1	1	1	0
DNA Metabolism	DNA replication	DNA-replication	Chromosomal replication initiator protein DnaA	rxn13783	0	0	0	0	0	1	1	1	0
DNA Metabolism	DNA replication	DNA-replication	DNA polymerase III alpha subunit (EC 2.7.7.7)	rxn13783	0	0	0	0	0	1	1	1	0
DNA Metabolism	DNA replication	DNA-replication	DNA polymerase III beta subunit (EC 2.7.7.7)	rxn13783	0	0	0	0	0	1	1	1	0
DNA Metabolism	DNA replication	DNA-replication	DNA polymerase III delta prime subunit (EC 2.7.7.7)	rxn13783	0	0	0	0	0	1	1	1	0
DNA Metabolism	DNA replication	DNA-replication	DNA polymerase III delta subunit (EC 2.7.7.7)	rxn13783	0	0	0	0	0	1	1	1	0
DNA Metabolism	DNA replication	DNA-replication	DNA polymerase III subunits gamma and tau (EC 2.7.7.7)	rxn13783	0	0	0	0	0	1	1	1	0
DNA Metabolism	DNA replication	DNA-replication	DNA primase (EC 2.7.7.-)	rxn13783	0	0	0	0	0	1	1	1	0
DNA Metabolism	DNA replication	DNA-replication	Helicase PriA essential for oriC/DnaA-independent DNA replication	rxn13783	0	0	0	0	0	1	1	1	0
DNA Metabolism	DNA replication	DNA-replication	Helicase loader DnaI	rxn13783	0	0	0	0	0	1	1	1	0
DNA Metabolism	DNA replication	DNA-replication	Replicative DNA helicase (EC 3.6.1.-) [SA14-24]	rxn13783	0	0	0	0	0	1	1	1	0
DNA Metabolism	DNA replication	DNA_replication,_archaeal	ATP-dependent DNA ligase (EC 6.5.1.1)	rxn13783	0	0	0	0	0	1	1	1	0
DNA Metabolism	DNA replication	DNA_topoisomerases,_Type_I,_ATP-independent	DNA topoisomerase I (EC 5.99.1.2)	rxn13783	0	0	0	0	0	1	1	1	0
DNA Metabolism	DNA replication	DNA_topoisomerases,_Type_II,_ATP-dependent	DNA gyrase subunit A (EC 5.99.1.3)	rxn13783	0	0	0	0	0	1	1	1	0
DNA Metabolism	DNA replication	DNA_topoisomerases,_Type_II,_ATP-dependent	DNA gyrase subunit B (EC 5.99.1.3)	rxn13783	0	0	0	0	0	1	1	1	0
DNA Metabolism	DNA replication	DNA_topoisomerases,_Type_II,_ATP-dependent	Topoisomerase IV subunit A (EC 5.99.1.-)	rxn13783	0	0	0	0	0	1	1	1	0
DNA Metabolism	DNA replication	DNA_topoisomerases,_Type_II,_ATP-dependent	Topoisomerase IV subunit B (EC 5.99.1.-)	rxn13783	0	0	0	0	0	1	1	1	0
DNA Metabolism	DNA uptake, competence	Late_competence	Late competence protein ComER, proline oxidase (EC 1.5.1.2)	rxn00931	1	1	1	1	1	1	1	1	0
Dormancy and Sporulation	-	Bsub-Spore-Coat	Manganese superoxide dismutase (EC 1.15.1.1)	rxn00206	0	1	0	0	1	1	1	1	0
Dormancy and Sporulation	-	Spore_Coat	Manganese superoxide dismutase (EC 1.15.1.1)	rxn00206	0	1	0	0	1	1	1	1	0
Experimental Subsystems	-	2-oxoisovalerate_to_2-isopropyl-3-oxosuccinate_module	2-isopropylmalate synthase (EC 2.3.3.13)	rxn00902	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	2-oxoisovalerate_to_2-isopropyl-3-oxosuccinate_module	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)	rxn02789	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	2-oxoisovalerate_to_2-isopropyl-3-oxosuccinate_module	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)	rxn02811	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	2-oxoisovalerate_to_2-isopropyl-3-oxosuccinate_module	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33)	rxn02789	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	2-oxoisovalerate_to_2-isopropyl-3-oxosuccinate_module	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33)	rxn02811	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	2-oxoisovalerate_to_2-isopropyl-3-oxosuccinate_module	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	rxn03062	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	(2E,6E)-farnesyl diphosphate synthase (EC 2.5.1.10)	rxn01213	1	0	1	0	1	0	0	1	0
Experimental Subsystems	-	271-Bsub	(2E,6E)-farnesyl diphosphate synthase (EC 2.5.1.10)	rxn01466	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	rxn08083	0	1	0	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	rxn08084	0	1	0	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	rxn08085	0	1	0	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	rxn08086	0	1	0	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	rxn08087	0	1	0	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	rxn08088	0	1	0	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	rxn08089	0	1	0	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	rxn10211	0	1	0	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	rxn10212	0	1	0	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	rxn10213	0	1	0	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	rxn10214	0	1	0	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	rxn10215	0	1	0	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	rxn10216	0	1	0	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	rxn10217	0	1	0	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	rxn10218	0	1	0	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	rxn10219	0	1	0	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)	rxn03958	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7)	rxn03909	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase (EC 2.3.1.89)	rxn03030	0	1	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.1)	rxn01106	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (EC 4.6.1.12)	rxn03910	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60)	rxn03907	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05336	1	1	1	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05337	1	1	1	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05338	1	1	1	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05339	1	1	1	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05340	1	1	1	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05341	1	1	1	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	rxn05342	1	1	1	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05343	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05344	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05345	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05346	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05347	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05348	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05349	0	1	0	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05350	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05359	0	0	0	0	0	0	0	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05363	0	0	0	0	0	0	0	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05367	0	0	0	0	0	0	0	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05371	0	0	0	0	0	0	0	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05375	0	0	0	0	0	0	0	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05379	0	0	0	0	0	0	0	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05384	0	0	0	0	0	0	0	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05388	0	0	0	0	0	0	0	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05392	0	0	0	0	0	0	0	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05396	0	0	0	0	0	0	0	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05400	0	0	0	0	0	0	0	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05404	0	0	0	0	0	0	0	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05409	0	0	0	0	0	0	0	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05413	0	0	0	0	0	0	0	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05417	0	0	0	0	0	0	0	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05421	0	0	0	0	0	0	0	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05425	0	0	0	0	0	0	0	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05429	0	0	0	0	0	0	0	1	0
Experimental Subsystems	-	271-Bsub	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	rxn05460	0	0	0	0	0	0	0	1	0
Experimental Subsystems	-	271-Bsub	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (EC 2.7.1.148)	rxn03908	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.1.2)	rxn04113	1	0	1	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.1.2)	rxn04996	0	0	0	0	0	0	0	1	0
Experimental Subsystems	-	271-Bsub	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.1.2)	rxn08352	1	0	1	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.1.2)	rxn08756	0	0	0	0	0	0	0	1	0
Experimental Subsystems	-	271-Bsub	6-phosphofructokinase (EC 2.7.1.11)	rxn00545	0	1	0	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	6-phosphofructokinase (EC 2.7.1.11)	rxn01343	0	1	0	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	6-phosphofructokinase (EC 2.7.1.11)	rxn02314	0	1	0	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)	rxn06673	1	0	1	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2)	rxn06673	1	0	1	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	Adenylate kinase (EC 2.7.4.3)	rxn00097	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	Adenylate kinase (EC 2.7.4.3)	rxn01127	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	Adenylate kinase (EC 2.7.4.3)	rxn10052	0	0	0	0	0	0	0	1	0
Experimental Subsystems	-	271-Bsub	Alanine racemase (EC 5.1.1.1)	rxn00283	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	Alanyl-tRNA synthetase (EC 6.1.1.7)	rxn13782	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	Arginyl-tRNA synthetase (EC 6.1.1.19)	rxn13782	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	Asparaginyl-tRNA synthetase (EC 6.1.1.22)	rxn13782	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)	rxn01643	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	Aspartyl-tRNA synthetase (EC 6.1.1.12)	rxn13782	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	rxn06672	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	Biotin carboxylase of acetyl-CoA carboxylase (EC 6.3.4.14)	rxn06672	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	rxn09108	0	1	0	0	1	0	1	1	0
Experimental Subsystems	-	271-Bsub	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	rxn09109	0	1	0	0	1	0	1	1	0
Experimental Subsystems	-	271-Bsub	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	rxn09110	0	1	0	0	1	0	1	1	0
Experimental Subsystems	-	271-Bsub	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	rxn09111	0	1	0	0	1	0	1	1	0
Experimental Subsystems	-	271-Bsub	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	rxn09112	0	1	0	0	1	0	1	1	0
Experimental Subsystems	-	271-Bsub	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	rxn09113	0	1	0	0	1	0	1	1	0
Experimental Subsystems	-	271-Bsub	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	rxn09114	0	1	0	0	1	0	1	1	0
Experimental Subsystems	-	271-Bsub	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	rxn10259	0	1	0	0	1	0	1	1	0
Experimental Subsystems	-	271-Bsub	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	rxn10260	0	1	0	0	1	0	1	1	0
Experimental Subsystems	-	271-Bsub	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	rxn10261	0	1	0	0	1	0	1	1	0
Experimental Subsystems	-	271-Bsub	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	rxn10262	0	1	0	0	1	0	1	1	0
Experimental Subsystems	-	271-Bsub	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	rxn10263	0	1	0	0	1	0	1	1	0
Experimental Subsystems	-	271-Bsub	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	rxn10264	0	1	0	0	1	0	1	1	0
Experimental Subsystems	-	271-Bsub	CDP-glycerol:poly(glycerophosphate) glycerophosphotransferase (EC 2.7.8.12)	rxn10192	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	CDP-glycerol:poly(glycerophosphate) glycerophosphotransferase (EC 2.7.8.12)	rxn10289	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	CDP-glycerol:poly(glycerophosphate) glycerophosphotransferase (EC 2.7.8.12)	rxn10290	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	CDP-glycerol:poly(glycerophosphate) glycerophosphotransferase (EC 2.7.8.12)	rxn10291	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	CDP-glycerol:poly(glycerophosphate) glycerophosphotransferase (EC 2.7.8.12)	rxn10292	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	CDP-glycerol:poly(glycerophosphate) glycerophosphotransferase (EC 2.7.8.12)	rxn10293	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	CDP-glycerol:poly(glycerophosphate) glycerophosphotransferase (EC 2.7.8.12)	rxn10294	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	CDP-glycerol:poly(glycerophosphate) glycerophosphotransferase (EC 2.7.8.12)	rxn10295	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	CDP-glycerol:poly(glycerophosphate) glycerophosphotransferase (EC 2.7.8.12)	rxn10296	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	CDP-glycerol:poly(glycerophosphate) glycerophosphotransferase (EC 2.7.8.12)	rxn10297	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	CTP synthase (EC 6.3.4.2)	rxn00410	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	CTP synthase (EC 6.3.4.2)	rxn00412	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	Chromosomal replication initiator protein DnaA	rxn13783	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	Chromosome partition protein smc	rxn13783	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	Cysteine desulfurase (EC 2.8.1.7)	rxn09310	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	Cysteinyl-tRNA synthetase (EC 6.1.1.16)	rxn13782	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	Cytidylate kinase (EC 2.7.4.14)	rxn00364	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	Cytidylate kinase (EC 2.7.4.14)	rxn00707	1	1	1	0	1	0	0	1	0
Experimental Subsystems	-	271-Bsub	Cytidylate kinase (EC 2.7.4.14)	rxn01219	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	DNA gyrase subunit A (EC 5.99.1.3)	rxn13783	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	DNA gyrase subunit B (EC 5.99.1.3)	rxn13783	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	DNA ligase (EC 6.5.1.2)	rxn13783	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	DNA polymerase III alpha subunit (EC 2.7.7.7)	rxn13783	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	DNA polymerase III beta subunit (EC 2.7.7.7)	rxn13783	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	DNA polymerase III delta prime subunit (EC 2.7.7.7)	rxn13783	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	DNA polymerase III delta subunit (EC 2.7.7.7)	rxn13783	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	DNA polymerase III subunits gamma and tau (EC 2.7.7.7)	rxn13783	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	DNA primase (EC 2.7.7.-)	rxn13783	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	DNA topoisomerase I (EC 5.99.1.2)	rxn13783	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	DNA-directed RNA polymerase alpha subunit (EC 2.7.7.6)	rxn13784	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)	rxn13784	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)	rxn13784	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	Dephospho-CoA kinase (EC 2.7.1.24)	rxn00100	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	Diaminopimelate epimerase (EC 5.1.1.7)	rxn01974	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	Dihydrodipicolinate reductase (EC 1.3.1.26)	rxn02928	1	0	1	0	0	0	0	1	0
Experimental Subsystems	-	271-Bsub	Dihydrodipicolinate reductase (EC 1.3.1.26)	rxn02929	1	0	1	0	1	0	1	1	0
Experimental Subsystems	-	271-Bsub	Dihydrodipicolinate synthase (EC 4.2.1.52)	rxn01644	0	0	0	0	0	0	1	1	0
Experimental Subsystems	-	271-Bsub	Dihydrofolate reductase (EC 1.5.1.3)	rxn00686	1	0	1	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	Dihydrofolate reductase (EC 1.5.1.3)	rxn01602	1	0	1	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	Enolase (EC 4.2.1.11)	rxn00459	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	Fructose-bisphosphate aldolase class II (EC 4.1.2.13)	rxn00786	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	Fructose-bisphosphate aldolase class II (EC 4.1.2.13)	rxn01334	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	Fructose-bisphosphate aldolase class II (EC 4.1.2.13)	rxn01870	1	1	1	0	1	0	0	1	0
Experimental Subsystems	-	271-Bsub	Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)	rxn00555	1	1	1	0	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	Glutamate racemase (EC 5.1.1.3)	rxn00193	0	0	0	0	0	0	0	1	0
Experimental Subsystems	-	271-Bsub	Glutamyl-tRNA synthetase (EC 6.1.1.17)	rxn06937	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	Glutamyl-tRNA synthetase (EC 6.1.1.17)	rxn13782	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	Glycerol-3-phosphate cytidylyltransferase (EC 2.7.7.39)	rxn00621	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94)	rxn00611	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94)	rxn00612	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	Glycyl-tRNA synthetase alpha chain (EC 6.1.1.14)	rxn13782	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	Glycyl-tRNA synthetase beta chain (EC 6.1.1.14)	rxn13782	0	0	0	0	0	1	1	1	0
Experimental Subsystems	-	271-Bsub	Guanylate kinase (EC 2.7.4.8)	rxn00239	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	Guanylate kinase (EC 2.7.4.8)	rxn01509	1	1	1	1	1	1	1	1	0
Experimental Subsystems	-	271-Bsub	Guanylate kinase (EC 2.7.4.8)	rxn09562	0	0	0	0	0	0	0	1	0
Experimental Subsystems	-	271-Bsub	Helicase loader DnaI	rxn13783	0	0	0	0	0	1	1	1	0
