metabolite,cycle,x,y,conc_mmol
HCO3[e],233,1,1,1000.0
Molybdenum[e],233,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],233,1,1,1.7302643127e-10
S_Methyl_5_thio_D_ribose[e],233,1,1,1.6920896337e-09
Selenate[e],233,1,1,1000.0
biomass[e],233,1,1,3.7632767102e-08
cpd00001_e0,233,1,1,1000.0
cpd00007_e0,233,1,1,2.170853387e-06
cpd00009_e0,233,1,1,1000.0
cpd00011_e0,233,1,1,1000.0
cpd00012_e0,233,1,1,1000.0
cpd00013_e0,233,1,1,999.99999968
cpd00025_e0,233,1,1,4.133588678e-09
cpd00029_e0,233,1,1,1000.0
cpd00034_e0,233,1,1,1000.0
cpd00036_e0,233,1,1,1000.0
cpd00048_e0,233,1,1,1000.0
cpd00051_e0,233,1,1,1000.0
cpd00054_e0,233,1,1,1000.0
cpd00058_e0,233,1,1,1000.0
cpd00063_e0,233,1,1,1000.0
cpd00067_e0,233,1,1,1000.0000024
cpd00085_e0,233,1,1,1000.0
cpd00099_e0,233,1,1,999.99999999
cpd00106_e0,233,1,1,1000.0
cpd00108_e0,233,1,1,1000.0
cpd00116_e0,233,1,1,1000.0
cpd00129_e0,233,1,1,1000.0
cpd00142_e0,233,1,1,1000.0
cpd00149_e0,233,1,1,1000.0
cpd00204_e0,233,1,1,3.1611524365e-13
cpd00205_e0,233,1,1,1000.0
cpd00229_e0,233,1,1,2.2412510563e-10
cpd00239_e0,233,1,1,999.99999998
cpd00254_e0,233,1,1,999.99999999
cpd00971_e0,233,1,1,999.99999998
cpd09695_e0,233,1,1,1000.0
cpd10515_e0,233,1,1,1000.0
tRNA[e],233,1,1,1.9376577395e-11
Cadmium[e],234,1,1,1000.0
HCO3[e],234,1,1,1000.0
Molybdenum[e],234,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],234,1,1,1.7302643127e-10
S_Methyl_5_thio_D_ribose[e],234,1,1,1.6920896337e-09
Selenate[e],234,1,1,1000.0
biomass[e],234,1,1,3.7632767102e-08
cpd00001_e0,234,1,1,1000.0
cpd00007_e0,234,1,1,2.170853387e-06
cpd00009_e0,234,1,1,1000.0
cpd00011_e0,234,1,1,1000.0
cpd00012_e0,234,1,1,1000.0
cpd00013_e0,234,1,1,999.99999968
cpd00025_e0,234,1,1,4.133588678e-09
cpd00029_e0,234,1,1,1000.0
cpd00034_e0,234,1,1,1000.0
cpd00036_e0,234,1,1,1000.0
cpd00048_e0,234,1,1,1000.0
cpd00051_e0,234,1,1,1000.0
cpd00054_e0,234,1,1,1000.0
cpd00058_e0,234,1,1,1000.0
cpd00063_e0,234,1,1,1000.0
cpd00067_e0,234,1,1,1000.0000024
cpd00085_e0,234,1,1,1000.0
cpd00099_e0,234,1,1,999.99999999
cpd00106_e0,234,1,1,1000.0
cpd00108_e0,234,1,1,1000.0
cpd00116_e0,234,1,1,1000.0
cpd00129_e0,234,1,1,1000.0
cpd00142_e0,234,1,1,1000.0
cpd00149_e0,234,1,1,1000.0
cpd00204_e0,234,1,1,3.1611524365e-13
cpd00205_e0,234,1,1,1000.0
cpd00229_e0,234,1,1,2.2412510563e-10
cpd00239_e0,234,1,1,999.99999998
cpd00254_e0,234,1,1,999.99999999
cpd00971_e0,234,1,1,999.99999998
cpd09695_e0,234,1,1,1000.0
cpd10515_e0,234,1,1,1000.0
tRNA[e],234,1,1,1.9376577395e-11
Cadmium[e],235,1,1,1000.0
HCO3[e],235,1,1,1000.0
Molybdenum[e],235,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],235,1,1,1.7302643127e-10
S_Methyl_5_thio_D_ribose[e],235,1,1,1.6920896337e-09
Selenate[e],235,1,1,1000.0
biomass[e],235,1,1,3.7632767102e-08
cpd00001_e0,235,1,1,1000.0
cpd00007_e0,235,1,1,2.170853387e-06
cpd00009_e0,235,1,1,1000.0
cpd00011_e0,235,1,1,1000.0
cpd00012_e0,235,1,1,1000.0
cpd00013_e0,235,1,1,999.99999968
cpd00025_e0,235,1,1,4.133588678e-09
cpd00029_e0,235,1,1,1000.0
cpd00034_e0,235,1,1,1000.0
cpd00036_e0,235,1,1,1000.0
cpd00048_e0,235,1,1,1000.0
cpd00051_e0,235,1,1,1000.0
cpd00054_e0,235,1,1,1000.0
cpd00058_e0,235,1,1,1000.0
cpd00063_e0,235,1,1,1000.0
cpd00067_e0,235,1,1,1000.0000024
cpd00085_e0,235,1,1,1000.0
cpd00099_e0,235,1,1,999.99999999
cpd00106_e0,235,1,1,1000.0
cpd00108_e0,235,1,1,1000.0
cpd00116_e0,235,1,1,1000.0
cpd00129_e0,235,1,1,1000.0
cpd00142_e0,235,1,1,1000.0
cpd00149_e0,235,1,1,1000.0
cpd00204_e0,235,1,1,3.1611524365e-13
cpd00205_e0,235,1,1,1000.0
cpd00229_e0,235,1,1,2.2412510563e-10
cpd00239_e0,235,1,1,999.99999998
cpd00254_e0,235,1,1,999.99999999
cpd00971_e0,235,1,1,999.99999998
cpd09695_e0,235,1,1,1000.0
cpd10515_e0,235,1,1,1000.0
tRNA[e],235,1,1,1.9376577395e-11
Cadmium[e],236,1,1,1000.0
HCO3[e],236,1,1,1000.0
Molybdenum[e],236,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],236,1,1,1.7302643127e-10
S_Methyl_5_thio_D_ribose[e],236,1,1,1.6920896337e-09
Selenate[e],236,1,1,1000.0
biomass[e],236,1,1,3.7632767102e-08
cpd00001_e0,236,1,1,1000.0
cpd00007_e0,236,1,1,2.170853387e-06
cpd00009_e0,236,1,1,1000.0
cpd00011_e0,236,1,1,1000.0
cpd00012_e0,236,1,1,1000.0
cpd00013_e0,236,1,1,999.99999968
cpd00025_e0,236,1,1,4.133588678e-09
cpd00029_e0,236,1,1,1000.0
cpd00034_e0,236,1,1,1000.0
cpd00036_e0,236,1,1,1000.0
cpd00048_e0,236,1,1,1000.0
cpd00051_e0,236,1,1,1000.0
cpd00054_e0,236,1,1,1000.0
cpd00058_e0,236,1,1,1000.0
cpd00063_e0,236,1,1,1000.0
cpd00067_e0,236,1,1,1000.0000024
cpd00085_e0,236,1,1,1000.0
cpd00099_e0,236,1,1,999.99999999
cpd00106_e0,236,1,1,1000.0
cpd00108_e0,236,1,1,1000.0
cpd00116_e0,236,1,1,1000.0
cpd00129_e0,236,1,1,1000.0
cpd00142_e0,236,1,1,1000.0
cpd00149_e0,236,1,1,1000.0
cpd00204_e0,236,1,1,3.1611524365e-13
cpd00205_e0,236,1,1,1000.0
cpd00229_e0,236,1,1,2.2412510563e-10
cpd00239_e0,236,1,1,999.99999998
cpd00254_e0,236,1,1,999.99999999
cpd00971_e0,236,1,1,999.99999998
cpd09695_e0,236,1,1,1000.0
cpd10515_e0,236,1,1,1000.0
tRNA[e],236,1,1,1.9376577395e-11
Cadmium[e],237,1,1,1000.0
HCO3[e],237,1,1,1000.0
Molybdenum[e],237,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],237,1,1,1.7302643127e-10
S_Methyl_5_thio_D_ribose[e],237,1,1,1.6920896337e-09
Selenate[e],237,1,1,1000.0
biomass[e],237,1,1,3.7632767102e-08
cpd00001_e0,237,1,1,1000.0
cpd00007_e0,237,1,1,2.170853387e-06
cpd00009_e0,237,1,1,1000.0
cpd00011_e0,237,1,1,1000.0
cpd00012_e0,237,1,1,1000.0
cpd00013_e0,237,1,1,999.99999968
cpd00025_e0,237,1,1,4.133588678e-09
cpd00029_e0,237,1,1,1000.0
cpd00034_e0,237,1,1,1000.0
cpd00036_e0,237,1,1,1000.0
cpd00048_e0,237,1,1,1000.0
cpd00051_e0,237,1,1,1000.0
cpd00054_e0,237,1,1,1000.0
cpd00058_e0,237,1,1,1000.0
cpd00063_e0,237,1,1,1000.0
cpd00067_e0,237,1,1,1000.0000024
cpd00085_e0,237,1,1,1000.0
cpd00099_e0,237,1,1,999.99999999
cpd00106_e0,237,1,1,1000.0
cpd00108_e0,237,1,1,1000.0
cpd00116_e0,237,1,1,1000.0
cpd00129_e0,237,1,1,1000.0
cpd00142_e0,237,1,1,1000.0
cpd00149_e0,237,1,1,1000.0
cpd00204_e0,237,1,1,3.1611524365e-13
cpd00205_e0,237,1,1,1000.0
cpd00229_e0,237,1,1,2.2412510563e-10
cpd00239_e0,237,1,1,999.99999998
cpd00254_e0,237,1,1,999.99999999
cpd00971_e0,237,1,1,999.99999998
cpd09695_e0,237,1,1,1000.0
cpd10515_e0,237,1,1,1000.0
tRNA[e],237,1,1,1.9376577395e-11
Cadmium[e],238,1,1,1000.0
HCO3[e],238,1,1,1000.0
Molybdenum[e],238,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],238,1,1,1.7302643127e-10
S_Methyl_5_thio_D_ribose[e],238,1,1,1.6920896337e-09
Selenate[e],238,1,1,1000.0
biomass[e],238,1,1,3.7632767102e-08
cpd00001_e0,238,1,1,1000.0
cpd00007_e0,238,1,1,2.170853387e-06
cpd00009_e0,238,1,1,1000.0
cpd00011_e0,238,1,1,1000.0
cpd00012_e0,238,1,1,1000.0
cpd00013_e0,238,1,1,999.99999968
cpd00025_e0,238,1,1,4.133588678e-09
cpd00029_e0,238,1,1,1000.0
cpd00034_e0,238,1,1,1000.0
cpd00036_e0,238,1,1,1000.0
cpd00048_e0,238,1,1,1000.0
cpd00051_e0,238,1,1,1000.0
cpd00054_e0,238,1,1,1000.0
cpd00058_e0,238,1,1,1000.0
cpd00063_e0,238,1,1,1000.0
cpd00067_e0,238,1,1,1000.0000024
cpd00085_e0,238,1,1,1000.0
cpd00099_e0,238,1,1,999.99999999
cpd00106_e0,238,1,1,1000.0
cpd00108_e0,238,1,1,1000.0
cpd00116_e0,238,1,1,1000.0
cpd00129_e0,238,1,1,1000.0
cpd00142_e0,238,1,1,1000.0
cpd00149_e0,238,1,1,1000.0
cpd00204_e0,238,1,1,3.1611524365e-13
cpd00205_e0,238,1,1,1000.0
cpd00229_e0,238,1,1,2.2412510563e-10
cpd00239_e0,238,1,1,999.99999998
cpd00254_e0,238,1,1,999.99999999
cpd00971_e0,238,1,1,999.99999998
cpd09695_e0,238,1,1,1000.0
cpd10515_e0,238,1,1,1000.0
tRNA[e],238,1,1,1.9376577395e-11
Cadmium[e],239,1,1,1000.0
HCO3[e],239,1,1,1000.0
Molybdenum[e],239,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],239,1,1,1.7302643127e-10
S_Methyl_5_thio_D_ribose[e],239,1,1,1.6920896337e-09
Selenate[e],239,1,1,1000.0
biomass[e],239,1,1,3.7632767102e-08
cpd00001_e0,239,1,1,1000.0
cpd00007_e0,239,1,1,2.170853387e-06
cpd00009_e0,239,1,1,1000.0
cpd00011_e0,239,1,1,1000.0
cpd00012_e0,239,1,1,1000.0
cpd00013_e0,239,1,1,999.99999968
cpd00025_e0,239,1,1,4.133588678e-09
cpd00029_e0,239,1,1,1000.0
cpd00034_e0,239,1,1,1000.0
cpd00036_e0,239,1,1,1000.0
cpd00048_e0,239,1,1,1000.0
cpd00051_e0,239,1,1,1000.0
cpd00054_e0,239,1,1,1000.0
cpd00058_e0,239,1,1,1000.0
cpd00063_e0,239,1,1,1000.0
cpd00067_e0,239,1,1,1000.0000024
cpd00085_e0,239,1,1,1000.0
cpd00099_e0,239,1,1,999.99999999
cpd00106_e0,239,1,1,1000.0
cpd00108_e0,239,1,1,1000.0
cpd00116_e0,239,1,1,1000.0
cpd00129_e0,239,1,1,1000.0
cpd00142_e0,239,1,1,1000.0
cpd00149_e0,239,1,1,1000.0
cpd00204_e0,239,1,1,3.1611524365e-13
cpd00205_e0,239,1,1,1000.0
cpd00229_e0,239,1,1,2.2412510563e-10
cpd00239_e0,239,1,1,999.99999998
cpd00254_e0,239,1,1,999.99999999
cpd00971_e0,239,1,1,999.99999998
cpd09695_e0,239,1,1,1000.0
cpd10515_e0,239,1,1,1000.0
tRNA[e],239,1,1,1.9376577395e-11
Cadmium[e],240,1,1,1000.0
HCO3[e],240,1,1,1000.0
Molybdenum[e],240,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],240,1,1,1.7302643127e-10
S_Methyl_5_thio_D_ribose[e],240,1,1,1.6920896337e-09
Selenate[e],240,1,1,1000.0
biomass[e],240,1,1,3.7632767102e-08
cpd00001_e0,240,1,1,1000.0
cpd00007_e0,240,1,1,2.170853387e-06
cpd00009_e0,240,1,1,1000.0
cpd00011_e0,240,1,1,1000.0
cpd00012_e0,240,1,1,1000.0
cpd00013_e0,240,1,1,999.99999968
cpd00025_e0,240,1,1,4.133588678e-09
cpd00029_e0,240,1,1,1000.0
cpd00034_e0,240,1,1,1000.0
cpd00036_e0,240,1,1,1000.0
cpd00048_e0,240,1,1,1000.0
cpd00051_e0,240,1,1,1000.0
cpd00054_e0,240,1,1,1000.0
cpd00058_e0,240,1,1,1000.0
cpd00063_e0,240,1,1,1000.0
cpd00067_e0,240,1,1,1000.0000024
cpd00085_e0,240,1,1,1000.0
cpd00099_e0,240,1,1,999.99999999
cpd00106_e0,240,1,1,1000.0
cpd00108_e0,240,1,1,1000.0
cpd00116_e0,240,1,1,1000.0
cpd00129_e0,240,1,1,1000.0
cpd00142_e0,240,1,1,1000.0
cpd00149_e0,240,1,1,1000.0
cpd00204_e0,240,1,1,3.1611524365e-13
cpd00205_e0,240,1,1,1000.0
cpd00229_e0,240,1,1,2.2412510563e-10
cpd00239_e0,240,1,1,999.99999998
cpd00254_e0,240,1,1,999.99999999
cpd00971_e0,240,1,1,999.99999998
cpd09695_e0,240,1,1,1000.0
cpd10515_e0,240,1,1,1000.0
tRNA[e],240,1,1,1.9376577395e-11
Cadmium[e],241,1,1,1000.0
HCO3[e],241,1,1,1000.0
Molybdenum[e],241,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],241,1,1,1.7302643127e-10
S_Methyl_5_thio_D_ribose[e],241,1,1,1.6920896337e-09
Selenate[e],241,1,1,1000.0
biomass[e],241,1,1,3.7632767102e-08
cpd00001_e0,241,1,1,1000.0
cpd00007_e0,241,1,1,2.170853387e-06
cpd00009_e0,241,1,1,1000.0
cpd00011_e0,241,1,1,1000.0
cpd00012_e0,241,1,1,1000.0
cpd00013_e0,241,1,1,999.99999968
cpd00025_e0,241,1,1,4.133588678e-09
cpd00029_e0,241,1,1,1000.0
cpd00034_e0,241,1,1,1000.0
cpd00036_e0,241,1,1,1000.0
cpd00048_e0,241,1,1,1000.0
cpd00051_e0,241,1,1,1000.0
cpd00054_e0,241,1,1,1000.0
cpd00058_e0,241,1,1,1000.0
cpd00063_e0,241,1,1,1000.0
cpd00067_e0,241,1,1,1000.0000024
cpd00085_e0,241,1,1,1000.0
cpd00099_e0,241,1,1,999.99999999
cpd00106_e0,241,1,1,1000.0
cpd00108_e0,241,1,1,1000.0
cpd00116_e0,241,1,1,1000.0
cpd00129_e0,241,1,1,1000.0
cpd00142_e0,241,1,1,1000.0
cpd00149_e0,241,1,1,1000.0
cpd00204_e0,241,1,1,3.1611524365e-13
cpd00205_e0,241,1,1,1000.0
cpd00229_e0,241,1,1,2.2412510563e-10
cpd00239_e0,241,1,1,999.99999998
cpd00254_e0,241,1,1,999.99999999
cpd00971_e0,241,1,1,999.99999998
cpd09695_e0,241,1,1,1000.0
cpd10515_e0,241,1,1,1000.0
tRNA[e],241,1,1,1.9376577395e-11
Cadmium[e],242,1,1,1000.0
HCO3[e],242,1,1,1000.0
Molybdenum[e],242,1,1,1000.0
Photon[e],242,1,1,0.0010470779323
S_Adenosyl_4_methylthio_2_oxobutanoate[e],242,1,1,1.7302643127e-10
S_Methyl_5_thio_D_ribose[e],242,1,1,1.6920896337e-09
Selenate[e],242,1,1,1000.0
biomass[e],242,1,1,3.7632767102e-08
cpd00001_e0,242,1,1,1000.0
cpd00007_e0,242,1,1,2.170853387e-06
cpd00009_e0,242,1,1,1000.0
cpd00011_e0,242,1,1,1000.0
cpd00012_e0,242,1,1,1000.0
cpd00013_e0,242,1,1,999.99999968
cpd00025_e0,242,1,1,4.133588678e-09
cpd00029_e0,242,1,1,1000.0
cpd00034_e0,242,1,1,1000.0
cpd00036_e0,242,1,1,1000.0
cpd00048_e0,242,1,1,1000.0
cpd00051_e0,242,1,1,1000.0
cpd00054_e0,242,1,1,1000.0
cpd00058_e0,242,1,1,1000.0
cpd00063_e0,242,1,1,1000.0
cpd00067_e0,242,1,1,1000.0000024
cpd00085_e0,242,1,1,1000.0
cpd00099_e0,242,1,1,999.99999999
cpd00106_e0,242,1,1,1000.0
cpd00108_e0,242,1,1,1000.0
cpd00116_e0,242,1,1,1000.0
cpd00129_e0,242,1,1,1000.0
cpd00142_e0,242,1,1,1000.0
cpd00149_e0,242,1,1,1000.0
cpd00204_e0,242,1,1,3.1611524365e-13
cpd00205_e0,242,1,1,1000.0
cpd00229_e0,242,1,1,2.2412510563e-10
cpd00239_e0,242,1,1,999.99999998
cpd00254_e0,242,1,1,999.99999999
cpd00971_e0,242,1,1,999.99999998
cpd09695_e0,242,1,1,1000.0
cpd10515_e0,242,1,1,1000.0
tRNA[e],242,1,1,1.9376577395e-11
Cadmium[e],243,1,1,1000.0
HCO3[e],243,1,1,1000.0
Molybdenum[e],243,1,1,1000.0
Photon[e],243,1,1,0.0020934382497
S_Adenosyl_4_methylthio_2_oxobutanoate[e],243,1,1,1.7302643127e-10
S_Methyl_5_thio_D_ribose[e],243,1,1,1.6920896337e-09
Selenate[e],243,1,1,1000.0
biomass[e],243,1,1,3.7632767102e-08
cpd00001_e0,243,1,1,1000.0
cpd00007_e0,243,1,1,2.170853387e-06
cpd00009_e0,243,1,1,1000.0
cpd00011_e0,243,1,1,1000.0
cpd00012_e0,243,1,1,1000.0
cpd00013_e0,243,1,1,999.99999968
cpd00025_e0,243,1,1,4.133588678e-09
cpd00029_e0,243,1,1,1000.0
cpd00034_e0,243,1,1,1000.0
cpd00036_e0,243,1,1,1000.0
cpd00048_e0,243,1,1,1000.0
cpd00051_e0,243,1,1,1000.0
cpd00054_e0,243,1,1,1000.0
cpd00058_e0,243,1,1,1000.0
cpd00063_e0,243,1,1,1000.0
cpd00067_e0,243,1,1,1000.0000024
cpd00085_e0,243,1,1,1000.0
cpd00099_e0,243,1,1,999.99999999
cpd00106_e0,243,1,1,1000.0
cpd00108_e0,243,1,1,1000.0
cpd00116_e0,243,1,1,1000.0
cpd00129_e0,243,1,1,1000.0
cpd00142_e0,243,1,1,1000.0
cpd00149_e0,243,1,1,1000.0
cpd00204_e0,243,1,1,3.1611524365e-13
cpd00205_e0,243,1,1,1000.0
cpd00229_e0,243,1,1,2.2412510563e-10
cpd00239_e0,243,1,1,999.99999998
cpd00254_e0,243,1,1,999.99999999
cpd00971_e0,243,1,1,999.99999998
cpd09695_e0,243,1,1,1000.0
cpd10515_e0,243,1,1,1000.0
tRNA[e],243,1,1,1.9376577395e-11
Cadmium[e],244,1,1,1000.0
HCO3[e],244,1,1,1000.0
Molybdenum[e],244,1,1,1000.0
Photon[e],244,1,1,0.0031383638291
S_Adenosyl_4_methylthio_2_oxobutanoate[e],244,1,1,1.7302643127e-10
S_Methyl_5_thio_D_ribose[e],244,1,1,1.6920896337e-09
Selenate[e],244,1,1,1000.0
biomass[e],244,1,1,3.7632767102e-08
cpd00001_e0,244,1,1,1000.0
cpd00007_e0,244,1,1,2.170853387e-06
cpd00009_e0,244,1,1,1000.0
cpd00011_e0,244,1,1,1000.0
cpd00012_e0,244,1,1,1000.0
cpd00013_e0,244,1,1,999.99999968
cpd00025_e0,244,1,1,4.133588678e-09
cpd00029_e0,244,1,1,1000.0
cpd00034_e0,244,1,1,1000.0
cpd00036_e0,244,1,1,1000.0
cpd00048_e0,244,1,1,1000.0
cpd00051_e0,244,1,1,1000.0
cpd00054_e0,244,1,1,1000.0
cpd00058_e0,244,1,1,1000.0
cpd00063_e0,244,1,1,1000.0
cpd00067_e0,244,1,1,1000.0000024
cpd00085_e0,244,1,1,1000.0
cpd00099_e0,244,1,1,999.99999999
cpd00106_e0,244,1,1,1000.0
cpd00108_e0,244,1,1,1000.0
cpd00116_e0,244,1,1,1000.0
cpd00129_e0,244,1,1,1000.0
cpd00142_e0,244,1,1,1000.0
cpd00149_e0,244,1,1,1000.0
cpd00204_e0,244,1,1,3.1611524365e-13
cpd00205_e0,244,1,1,1000.0
cpd00229_e0,244,1,1,2.2412510563e-10
cpd00239_e0,244,1,1,999.99999998
cpd00254_e0,244,1,1,999.99999999
cpd00971_e0,244,1,1,999.99999998
cpd09695_e0,244,1,1,1000.0
cpd10515_e0,244,1,1,1000.0
tRNA[e],244,1,1,1.9376577395e-11
Cadmium[e],245,1,1,1000.0
HCO3[e],245,1,1,1000.0
Molybdenum[e],245,1,1,1000.0
Photon[e],245,1,1,0.0041811385307
S_Adenosyl_4_methylthio_2_oxobutanoate[e],245,1,1,1.7302643127e-10
S_Methyl_5_thio_D_ribose[e],245,1,1,1.6920896337e-09
Selenate[e],245,1,1,1000.0
biomass[e],245,1,1,3.7632767102e-08
cpd00001_e0,245,1,1,1000.0
cpd00007_e0,245,1,1,2.170853387e-06
cpd00009_e0,245,1,1,1000.0
cpd00011_e0,245,1,1,1000.0
cpd00012_e0,245,1,1,1000.0
cpd00013_e0,245,1,1,999.99999968
cpd00025_e0,245,1,1,4.133588678e-09
cpd00029_e0,245,1,1,1000.0
cpd00034_e0,245,1,1,1000.0
cpd00036_e0,245,1,1,1000.0
cpd00048_e0,245,1,1,1000.0
cpd00051_e0,245,1,1,1000.0
cpd00054_e0,245,1,1,1000.0
cpd00058_e0,245,1,1,1000.0
cpd00063_e0,245,1,1,1000.0
cpd00067_e0,245,1,1,1000.0000024
cpd00085_e0,245,1,1,1000.0
cpd00099_e0,245,1,1,999.99999999
cpd00106_e0,245,1,1,1000.0
cpd00108_e0,245,1,1,1000.0
cpd00116_e0,245,1,1,1000.0
cpd00129_e0,245,1,1,1000.0
cpd00142_e0,245,1,1,1000.0
cpd00149_e0,245,1,1,1000.0
cpd00204_e0,245,1,1,3.1611524365e-13
cpd00205_e0,245,1,1,1000.0
cpd00229_e0,245,1,1,2.2412510563e-10
cpd00239_e0,245,1,1,999.99999998
cpd00254_e0,245,1,1,999.99999999
cpd00971_e0,245,1,1,999.99999998
cpd09695_e0,245,1,1,1000.0
cpd10515_e0,245,1,1,1000.0
tRNA[e],245,1,1,1.9376577395e-11
Cadmium[e],246,1,1,1000.0
HCO3[e],246,1,1,1000.0
Molybdenum[e],246,1,1,1000.0
Photon[e],246,1,1,0.0052210476888
S_Adenosyl_4_methylthio_2_oxobutanoate[e],246,1,1,1.7302643127e-10
S_Methyl_5_thio_D_ribose[e],246,1,1,1.6920896337e-09
Selenate[e],246,1,1,1000.0
biomass[e],246,1,1,3.7632767102e-08
cpd00001_e0,246,1,1,1000.0
cpd00007_e0,246,1,1,2.170853387e-06
cpd00009_e0,246,1,1,1000.0
cpd00011_e0,246,1,1,1000.0
cpd00012_e0,246,1,1,1000.0
cpd00013_e0,246,1,1,999.99999968
cpd00025_e0,246,1,1,4.133588678e-09
cpd00029_e0,246,1,1,1000.0
cpd00034_e0,246,1,1,1000.0
cpd00036_e0,246,1,1,1000.0
cpd00048_e0,246,1,1,1000.0
cpd00051_e0,246,1,1,1000.0
cpd00054_e0,246,1,1,1000.0
cpd00058_e0,246,1,1,1000.0
cpd00063_e0,246,1,1,1000.0
cpd00067_e0,246,1,1,1000.0000024
cpd00085_e0,246,1,1,1000.0
cpd00099_e0,246,1,1,999.99999999
cpd00106_e0,246,1,1,1000.0
cpd00108_e0,246,1,1,1000.0
cpd00116_e0,246,1,1,1000.0
cpd00129_e0,246,1,1,1000.0
cpd00142_e0,246,1,1,1000.0
cpd00149_e0,246,1,1,1000.0
cpd00204_e0,246,1,1,3.1611524365e-13
cpd00205_e0,246,1,1,1000.0
cpd00229_e0,246,1,1,2.2412510563e-10
cpd00239_e0,246,1,1,999.99999998
cpd00254_e0,246,1,1,999.99999999
cpd00971_e0,246,1,1,999.99999998
cpd09695_e0,246,1,1,1000.0
cpd10515_e0,246,1,1,1000.0
tRNA[e],246,1,1,1.9376577395e-11
Cadmium[e],247,1,1,1000.0
HCO3[e],247,1,1,1000.0
Molybdenum[e],247,1,1,1000.0
Photon[e],247,1,1,0.0062573786016
S_Adenosyl_4_methylthio_2_oxobutanoate[e],247,1,1,1.7302643127e-10
S_Methyl_5_thio_D_ribose[e],247,1,1,1.6920896337e-09
Selenate[e],247,1,1,1000.0
biomass[e],247,1,1,3.7632767102e-08
cpd00001_e0,247,1,1,1000.0
cpd00007_e0,247,1,1,2.170853387e-06
cpd00009_e0,247,1,1,1000.0
cpd00011_e0,247,1,1,1000.0
cpd00012_e0,247,1,1,1000.0
cpd00013_e0,247,1,1,999.99999968
cpd00025_e0,247,1,1,4.133588678e-09
cpd00029_e0,247,1,1,1000.0
cpd00034_e0,247,1,1,1000.0
cpd00036_e0,247,1,1,1000.0
cpd00048_e0,247,1,1,1000.0
cpd00051_e0,247,1,1,1000.0
cpd00054_e0,247,1,1,1000.0
cpd00058_e0,247,1,1,1000.0
cpd00063_e0,247,1,1,1000.0
cpd00067_e0,247,1,1,1000.0000024
cpd00085_e0,247,1,1,1000.0
cpd00099_e0,247,1,1,999.99999999
cpd00106_e0,247,1,1,1000.0
cpd00108_e0,247,1,1,1000.0
cpd00116_e0,247,1,1,1000.0
cpd00129_e0,247,1,1,1000.0
cpd00142_e0,247,1,1,1000.0
cpd00149_e0,247,1,1,1000.0
cpd00204_e0,247,1,1,3.1611524365e-13
cpd00205_e0,247,1,1,1000.0
cpd00229_e0,247,1,1,2.2412510563e-10
cpd00239_e0,247,1,1,999.99999998
cpd00254_e0,247,1,1,999.99999999
cpd00971_e0,247,1,1,999.99999998
cpd09695_e0,247,1,1,1000.0
cpd10515_e0,247,1,1,1000.0
tRNA[e],247,1,1,1.9376577395e-11
Cadmium[e],248,1,1,1000.0
HCO3[e],248,1,1,1000.0
Molybdenum[e],248,1,1,1000.0
Photon[e],248,1,1,0.0072894210197
S_Adenosyl_4_methylthio_2_oxobutanoate[e],248,1,1,1.7302643127e-10
S_Methyl_5_thio_D_ribose[e],248,1,1,1.6920896337e-09
Selenate[e],248,1,1,1000.0
biomass[e],248,1,1,3.7632767102e-08
cpd00001_e0,248,1,1,1000.0
cpd00007_e0,248,1,1,2.170853387e-06
cpd00009_e0,248,1,1,1000.0
cpd00011_e0,248,1,1,1000.0
cpd00012_e0,248,1,1,1000.0
cpd00013_e0,248,1,1,999.99999968
cpd00025_e0,248,1,1,4.133588678e-09
cpd00029_e0,248,1,1,1000.0
cpd00034_e0,248,1,1,1000.0
cpd00036_e0,248,1,1,1000.0
cpd00048_e0,248,1,1,1000.0
cpd00051_e0,248,1,1,1000.0
cpd00054_e0,248,1,1,1000.0
cpd00058_e0,248,1,1,1000.0
cpd00063_e0,248,1,1,1000.0
cpd00067_e0,248,1,1,1000.0000024
cpd00085_e0,248,1,1,1000.0
cpd00099_e0,248,1,1,999.99999999
cpd00106_e0,248,1,1,1000.0
cpd00108_e0,248,1,1,1000.0
cpd00116_e0,248,1,1,1000.0
cpd00129_e0,248,1,1,1000.0
cpd00142_e0,248,1,1,1000.0
cpd00149_e0,248,1,1,1000.0
cpd00204_e0,248,1,1,3.1611524365e-13
cpd00205_e0,248,1,1,1000.0
cpd00229_e0,248,1,1,2.2412510563e-10
cpd00239_e0,248,1,1,999.99999998
cpd00254_e0,248,1,1,999.99999999
cpd00971_e0,248,1,1,999.99999998
cpd09695_e0,248,1,1,1000.0
cpd10515_e0,248,1,1,1000.0
tRNA[e],248,1,1,1.9376577395e-11
Cadmium[e],249,1,1,1000.0
